,name,url,Rating,description,bbox,Destination,Lat,Lon
504,Hôtel La Monnaie Art & Spa,https://www.booking.com/hotel/fr/de-la-monnaie.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=d44e784164529cf362af43e40fdaba07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=3&sr_order=popularity&srpvid=8d51647f58420388&srepoch=1651501057&all_sr_blocks=7949311_341556187_0_2_0&highlighted_blocks=7949311_341556187_0_2_0&matching_block_id=7949311_341556187_0_2_0&sr_pri_blocks=7949311_341556187_0_2_0__29612&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,5","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel La Monnaie Art & Spa\xa0! "", ""Cet établissement est à 3 minutes à pied de la plage. Idéalement situé dans le quartier historique de La Rochelle, l'Hôtel De La Monnaie Art & Spa est aménagé dans un édifice datant du XVIIe siècle qui surplombe le Vieux-Port. Orné d’œuvres d'art, il propose une terrasse et un centre de bien-être."", ""Offrant une vue sur la cour intérieure ou la vieille ville entourée de fortifications, toutes les chambres de l'Hôtel De La Monnaie disposent de la climatisation, d'une télévision, d'une connexion Wi-Fi gratuite, d'un plateau/bouilloire et d'une salle de bains privative."", ""Lors de votre séjour, vous pourrez prendre un verre au bar et déguster votre petit-déjeuner dans le charmant salon, dans la cour bien exposée ou dans l'intimité de votre chambre."", ""L'emplacement central de l'hôtel De La Monnaie vous permettra de flâner dans les rues piétonnes et de découvrir les nombreux restaurants locaux, ainsi que le marché de produits régionaux à proximité. Enfin, vous bénéficierez d'un parking privé moyennant des frais supplémentaires. ""]","-1.18409155704538,46.1383353883094,-1.13212467334707,46.1742662214556",La Rochelle,46.156300804882505,-1.158108115196225
505,Un Hôtel En Ville,https://www.booking.com/hotel/fr/en-ville-la-rochelle.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=d44e784164529cf362af43e40fdaba07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=4&sr_order=popularity&srpvid=8d51647f58420388&srepoch=1651501057&all_sr_blocks=17558401_262888630_0_0_0&highlighted_blocks=17558401_262888630_0_0_0&matching_block_id=17558401_262888630_0_0_0&sr_pri_blocks=17558401_262888630_0_0_0__19796&from=searchresults#hotelTmpl,"9,3","['Cet établissement est à 5 minutes à pied de la plage. Cet hôtel de caractère est situé au cœur du quartier historique du Vieux Port. Il propose un hébergement contemporain avec télévision à écran plat et terrasse donnant sur la Tour de la Lanterne.', ""L'Hotel en Ville sert un petit-déjeuner buffet complet tous les matins. Vous trouverez de nombreux restaurants gastronomiques dans les environs."", ""Les chambres sont toutes climatisées et insonorisées. Elles sont toutes équipées d'une salle de bains privative et d'un téléphone. Une connexion Wi-Fi est disponible gratuitement dans tout l'hôtel."", ""L'hôtel se trouve à seulement 900 mètres de la gare TGV de La Rochelle et à 3 km de l'aéroport. ""]","-1.18232974313948,46.1391770326025,-1.1303620646074,46.1751078657487",La Rochelle,46.157142449175595,-1.15634590387344
506,LE GALET,https://www.booking.com/hotel/fr/le-galet-la-rochelle.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=d44e784164529cf362af43e40fdaba07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=5&sr_order=popularity&srpvid=8d51647f58420388&srepoch=1651501057&all_sr_blocks=643670201_264954035_2_0_0&highlighted_blocks=643670201_264954035_2_0_0&matching_block_id=643670201_264954035_2_0_0&sr_pri_blocks=643670201_264954035_2_0_0__19060&from=searchresults#hotelTmpl,"8,8","[""Cet établissement est à 4 minutes à pied de la plage. Situé dans le centre-ville de La Rochelle, à proximité de Concurrence, l'établissement LE GALET dispose d'une terrasse, d'une connexion Wi-Fi gratuite et d'un lave-linge. Cet appartement se trouve à 2,2 km des Minimes et à 2,4 km du port de plaisance des Minimes."", 'Cet appartement comprend une chambre, une salle de bains et une télévision à écran plat. Cet hébergement comprend une cuisine.', ""Vous séjournerez à proximité de l'Espace Encan, du parc des expositions de La Rochelle et de la Grosse Horloge. ""]","-1.18222505363933,46.1417485834269,-1.13025494636067,46.1776794165731",La Rochelle,46.159714,-1.15624
507,Central Park Hôtel & Spa,https://www.booking.com/hotel/fr/central-park-amp-spa.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=d44e784164529cf362af43e40fdaba07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=6&sr_order=popularity&srpvid=8d51647f58420388&srepoch=1651501057&all_sr_blocks=184635201_309359065_0_2_0&highlighted_blocks=184635201_309359065_0_2_0&matching_block_id=184635201_309359065_0_2_0&sr_pri_blocks=184635201_309359065_0_2_0__22612&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,7","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Central Park Hôtel & Spa\xa0! "", ""Cet établissement est à 4 minutes à pied de la plage. Le Central Park Hôtel & Spa est un établissement 4 étoiles situé à La Rochelle, à côté du Vieux-Port, à quelques minutes à pied de la plage et à 10 minutes de marche du cœur de la ville. Un bar vous accueille sur place, de même qu'un centre de bien-être proposant une salle de sport, des jacuzzis, un sauna, un hammam, des massages et des soins de beauté moyennant des frais supplémentaires."", ""Dans cet hôtel moderne et cependant écologique, toutes les chambres possèdent une salle de bains privative avec des articles de toilette gratuits. Les suites comprennent un coin salon propice à la détente et certaines disposent d'une terrasse avec un jacuzzi. Chacune des chambres est équipée d'une télévision par satellite à écran plat."", ""Le matin, l'établissement sert un petit-déjeuner buffet incluant des produits bio d'origine locale. Vous séjournerez dans un quartier résidentiel, à seulement quelques pas de boutiques et de restaurants."", ""L'établissement possède une réception ouverte 24h/24 et un salon commun."", ""Le Central Park Hôtel & Spa se trouve à 600 mètres de la grosse cloche et à 1,7 km du parc des expositions de La Rochelle. L'aéroport de La Rochelle-Île de Ré est le plus proche, à 3 km de l'établissement. ""]","-1.18680803014691,46.1409479087744,-1.13483867911513,46.1768787419206",La Rochelle,46.1589133253475,-1.1608233546310198
508,Hotel La Fabrique,https://www.booking.com/hotel/fr/la-fabrique-la-rochelle.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=d44e784164529cf362af43e40fdaba07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=7&sr_order=popularity&srpvid=8d51647f58420388&srepoch=1651501057&all_sr_blocks=252179701_103732124_0_2_0&highlighted_blocks=252179701_103732124_0_2_0&matching_block_id=252179701_103732124_0_2_0&sr_pri_blocks=252179701_103732124_0_2_0__20532&from=searchresults#hotelTmpl,"8,5","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hotel La Fabrique\xa0! "", ""L'Hotel La Fabrique vous accueille à La Rochelle et vous propose un bar sur place."", ""Les chambres disposent d'une télévision à écran plat. L'Hôtel La Fabrique est muni d'une connexion Wi-Fi gratuite dans l'ensemble de ses locaux."", 'La réception est ouverte 24h/24. Vous trouverez un parking public payant à proximité.', ""L'espace Encan se situe à 600 mètres de l'Hotel La Fabrique, et le parc des expositions de La Rochelle vous attend à 700 mètres. L'aéroport le plus proche est celui de La Rochelle-Île de Ré, distant de 4 km. ""]","-1.17456637300323,46.1381895834269,-1.12259962699683,46.1741204165731",La Rochelle,46.156155,-1.14858300000003
509,Maison des Ambassadeurs,https://www.booking.com/hotel/fr/la-residence-de-france-residence-hoteliere.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=d44e784164529cf362af43e40fdaba07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=8&sr_order=popularity&srpvid=8d51647f58420388&srepoch=1651501057&all_sr_blocks=17750918_328592820_0_2_0&highlighted_blocks=17750918_328592820_0_2_0&matching_block_id=17750918_328592820_0_2_0&sr_pri_blocks=17750918_328592820_0_2_0__28920&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,5","['Cet établissement est à 14 minutes à pied de la plage. Situé au cœur de La Rochelle, dans un bâtiment datant du XVIIIe siècle, à seulement 5 minutes à pied du Vieux-Port, la Maison des Ambassadeurs propose une réception ouverte 24h/24 et un service de conciergerie.', 'Présentant une décoration haut de gamme, toutes les chambres et les suites de la Maison des Ambassadeurs incluent une salle de bains privative avec des articles de toilette gratuits.', ""Le soir, le piano-bar ou la terrasse sur place offrent un cadre idéal pour boire un verre. Vous pourrez vous détendre dans les salons de l'hôtel ou au bord de la piscine extérieure."", ""Cet hôtel se trouve à seulement 1,5 km de l’Aquarium La Rochelle et de la plage, et à 15 minutes de route du pont de l'île de Ré. Des bornes de recharge pour les voitures électriques se trouvent sur place. ""]","-1.17708870848184,46.1448601170228,-1.12511566201682,46.180790950169",La Rochelle,46.1628255335959,-1.15110218524933
510,Hôtel La Tour de Nesle La Rochelle Vieux Port,https://www.booking.com/hotel/fr/de-la-tour-de-nesle-la-rochelle.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=d44e784164529cf362af43e40fdaba07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=9&sr_order=popularity&srpvid=8d51647f58420388&srepoch=1651501057&all_sr_blocks=4378302_264093527_0_2_0&highlighted_blocks=4378302_264093527_0_2_0&matching_block_id=4378302_264093527_0_2_0&sr_pri_blocks=4378302_264093527_0_2_0__21196&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,1","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Hôtel La Tour de Nesle La Rochelle Vieux Port\xa0! "", ""Cet établissement est à 10 minutes à pied de la plage. Situé face aux 2 tours de l'entrée du port de La Rochelle, l'Hôtel de la Tour de Nesle est un charmant établissement bénéficiant d'un emplacement idéal au cœur de la vieille ville."", ""L'hôtel fournit une connexion Wi-Fi gratuite et propose des chambres confortables à la décoration simple et fonctionnelle. Certaines d'entre elles offrent une vue sur les célèbres tours médiévales de La Rochelle."", 'Vous pourrez commencer la journée par un copieux petit-déjeuner servi dans la salle prévue à cet effet.', 'La Tour de Nesle se trouve dans un quartier pittoresque regorgeant de restaurants, de boutiques et de cafés. ']","-1.17634618560988,46.1401319952986,-1.12437760518514,46.1760628284448",La Rochelle,46.1580974118717,-1.15036189539751
511,Hôtel Les Gens de Mer La Rochelle by Popinns**,https://www.booking.com/hotel/fr/les-gens-de-mer-la-rochelle.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=d44e784164529cf362af43e40fdaba07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=10&sr_order=popularity&srpvid=8d51647f58420388&srepoch=1651501057&all_sr_blocks=4389902_271946473_0_0_0&highlighted_blocks=4389902_271946473_0_0_0&matching_block_id=4389902_271946473_0_0_0&sr_pri_blocks=4389902_271946473_0_0_0__16996&from=searchresults#hotelTmpl,"7,7","[""Cet établissement est à 12 minutes à pied de la plage. Situé à 150 mètres de la gare et à 300 mètres du Vieux Port, l'hôtel Les Gens de Mer se trouve à La Rochelle."", ""Installé dans une belle maison blanche qui date de 1950, l'établissement Les Gens de Mer propose 48 chambres confortables, dont 30 sont flambant neuves. Elles sont toutes disponibles à un prix raisonnable, tant pour une nuitée que pour une semaine."", ""L'hôtel comprend 2 salles de réunions pour 15 et 50 personnes. L'équipe pourra organiser vos séminaires et repas de groupe sur demande."", ""Une connexion Wi-Fi gratuite est disponible dans tout l'hôtel, qui se trouve à 100 mètres du nouveau palais des congrès et de l'aquarium. ""]","-1.17348166255257,46.1361615454759,-1.12151683162804,46.1720923786221",La Rochelle,46.154126962049,-1.147499247090305
512,Hôtel Les Brises,https://www.booking.com/hotel/fr/hotellesbrises.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=d44e784164529cf362af43e40fdaba07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=11&sr_order=popularity&srpvid=8d51647f58420388&srepoch=1651501057&all_sr_blocks=5090504_343272557_0_2_0&highlighted_blocks=5090504_343272557_0_2_0&matching_block_id=5090504_343272557_0_2_0&sr_pri_blocks=5090504_343272557_0_2_0__24948&from=searchresults#hotelTmpl,"8,6","['Cet établissement est à 12 minutes à pied de la plage. Situé en bord de mer, à seulement 2 km du vieux port de La Rochelle, l’Hôtel Les Brises offre une vue panoramique sur la mer et les îles voisines. Vous bénéficierez gratuitement d’une connexion Wi-Fi.\n', 'Vous pourrez déguster une boisson au bar ou vous détendre sur la grande terrasse en bord de mer offrant une vue panoramique sur la mer. L’établissement est équipé d’un ascenseur.', 'L’hôtel Les Brises est implanté à 2 km du centre de La Rochelle et à côté du parc Franck Delmas. ']","-1.2003685413742,46.1354926534677,-1.14840434204102,46.1714234866139",La Rochelle,46.1534580700408,-1.17438644170761
513,Hôtel Henri IV,https://www.booking.com/hotel/fr/henri-iv.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=d44e784164529cf362af43e40fdaba07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=12&sr_order=popularity&srpvid=8d51647f58420388&srepoch=1651501057&all_sr_blocks=2182501_95146140_0_2_0&highlighted_blocks=2182501_95146140_0_2_0&matching_block_id=2182501_95146140_0_2_0&sr_pri_blocks=2182501_95146140_0_2_0__17324&from=searchresults#hotelTmpl,"7,1","[""Cet établissement est à 10 minutes à pied de la plage. Situé au cœur du centre-ville historique de La Rochelle, l'hôtel Henri IV est un bâtiment du XVIe siècle proposant des chambres confortables. Il se trouve à seulement 50 mètres du vieux port."", ""L'hôtel Henri IV dispose d'une réception comportant des escaliers menant aux chambres modernes. Celles-ci sont dotées d'une télévision à écran plat et une connexion Wi-Fi gratuite est disponible dans tout l'établissement. Les hébergements comprennent tous une salle de bains privative."", ""Vous trouverez plusieurs restaurants et boutiques à quelques pas de l'hôtel."", ""L'Henri IV permet d'accéder facilement aux célèbres quartiers de la Ville en Bois et de la Cour des Dames. Il est situé sur un chemin piétonnier, à proximité de certaines des attractions les plus populaires de la ville, telles que le musée maritime. ""]","-1.17758580326191,46.1410572157361,-1.12561634899028,46.1769880488823",La Rochelle,46.1590226323092,-1.151601076126095
514,Hotel de La Paix,https://www.booking.com/hotel/fr/de-la-paix-la-rochelle.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=d44e784164529cf362af43e40fdaba07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=13&sr_order=popularity&srpvid=8d51647f58420388&srepoch=1651501057&all_sr_blocks=5876805_193480380_0_2_0&highlighted_blocks=5876805_193480380_0_2_0&matching_block_id=5876805_193480380_0_2_0&sr_pri_blocks=5876805_193480380_0_2_0__16196&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"7,8","[""Cet établissement est à 13 minutes à pied de la plage. Au cœur de la ville historique, à 2 pas du Vieux Port de La Rochelle, l'hôtel vous accueille dans une authentique maison d’armateur du XVIIIème siècle."", 'Entre le marché et la place de Verdun, l’Hotel De La Paix vous propose 19 chambres tout confort, de 1 à 5 personnes, et un accueil chaleureux et convivial que vous soyez en déplacement professionnel ou en vacance avec votre famille. ', 'De nouveaux services vous sont également proposés comme la location de salles de réunion et  l’accès Wi-Fi dans toutes les chambres. Sur réservation, en table d’hôtes ou en demi-pension, la cuisine du chef ne vous laissera pas indifférents. ']","-1.17684152637021,46.143973973491,-1.12486931701488,46.1799048066371",La Rochelle,46.16193939006405,-1.1508554216925448
515,Cit'Hotel le Bord'O Vieux Port,https://www.booking.com/hotel/fr/hoteldebordeauxlaroc.fr.html?label=gen173nr-1BCAEoggI46AdIM1gEaE2IAQGYAQm4ARfIAQzYAQHoAQGIAgGoAgO4AteltJMGwAIB0gIkNWRiMWNlNDItZTlkNy00NTM2LThiYmMtMWNhMjY2NGE2YzVm2AIF4AIB&sid=d44e784164529cf362af43e40fdaba07&aid=304142&ucfs=1&arphpl=1&checkin=2022-05-02&checkout=2022-05-04&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=14&sr_order=popularity&srpvid=8d51647f58420388&srepoch=1651501057&all_sr_blocks=5120305_270620943_0_2_0&highlighted_blocks=5120305_270620943_0_2_0&matching_block_id=5120305_270620943_0_2_0&sr_pri_blocks=5120305_270620943_0_2_0__19896&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"8,1","[""Vous pouvez bénéficier d'une réduction Genius dans l'établissement Cit'Hotel le Bord'O Vieux Port\xa0! "", ""Cet établissement est à 11 minutes à pied de la plage. Occupant un bâtiment du XVIIIe siècle, le Cit'Hotel le Bord'O Vieux Port est situé dans une rue piétonne animée, à seulement 30 mètres du vieux port de La Rochelle. Il comporte des chambres climatisées et une terrasse. La connexion Wi-Fi est gratuite dans tout l'établissement."", ""Les chambres du Cit'Hotel le Bord'O Vieux Port comprennent une télévision, un téléphone ainsi qu'une salle de bains privative pourvue d'une douche et d'un sèche-cheveux."", 'Cet établissement sert un petit-déjeuner buffet que vous pourrez savourer sur la terrasse en été.', ""Vous trouverez, en outre, un parking public et payant, à proximité. Le Cit'Hotel le Bord'O Vieux Port vous accueille à 500 mètres de la gare de La Rochelle ainsi qu'à 3 minutes à pied de l'aquarium et du centre de conférences. ""]","-1.17509569997116,46.1389113493706,-1.1231282723494,46.1748421825168",La Rochelle,46.1568767659437,-1.14911198616028
